date,chlorophyll_a,temperature,dissolved_oxygen,pH,Salinity,Turbidity,conductivity
2024-02-27 15:30:00,2.567,30.386,6.89,8.115,30.894,3.65,47.685
2024-02-27 15:40:00,2.759,30.376,6.946,8.116,30.781,3.831,47.529
2024-02-27 15:50:00,2.533,30.394,6.892,8.112,30.84,4.39,47.61
2024-02-27 16:00:00,2.982,30.387,6.93,8.115,30.815,3.603,47.576
2024-02-27 16:10:00,4.341,30.391,6.838,8.115,30.911,3.778,47.708
2024-02-27 16:20:00,3.295,30.391,6.899,8.113,30.875,3.57,47.658
2024-02-27 16:30:00,2.361,30.34,6.848,8.11,30.88,3.831,47.664
2024-02-27 16:40:00,2.563,30.297,6.84,8.111,30.958,4.091,47.769
2024-02-27 16:50:00,2.666,30.248,6.797,8.112,30.911,3.48,47.702
2024-02-27 17:00:00,2.695,30.201,6.843,8.109,30.922,3.645,47.715
2024-02-27 17:10:00,2.148,30.165,6.619,8.103,30.982,3.518,47.795
2024-02-27 17:20:00,2.765,30.132,6.661,8.112,30.974,2.552,47.784
2024-02-27 17:30:00,2.841,30.112,6.754,8.11,31.042,2.612,47.876
2024-02-27 17:40:00,2.963,30.043,6.667,8.112,31.024,3.172,47.848
2024-02-27 17:50:00,2.51,30.008,6.642,8.115,31.074,3.262,47.915
2024-02-27 18:00:00,2.565,29.952,6.568,8.115,31.1,3.37,47.949
2024-02-27 18:10:00,2.75,29.813,6.659,8.126,31.111,4.693,47.957
2024-02-27 18:20:00,2.9,29.76,6.64,8.123,31.107,4.016,47.949
2024-02-27 18:30:00,2.647,29.723,6.43,8.112,31.155,2.236,48.014
2024-02-27 18:40:00,2.933,29.774,6.481,8.105,31.145,2.398,48.003
2024-02-27 18:50:00,3.082,29.729,6.512,8.1,31.163,3.661,48.025
2024-02-27 19:00:00,2.721,29.653,6.38,8.106,31.163,2.619,48.022
2024-02-27 19:10:00,3.174,29.704,6.461,8.111,31.204,2.862,48.08
2024-02-27 19:20:00,3.245,29.611,6.467,8.116,31.204,5.49,48.077
2024-02-27 19:30:00,3.023,29.566,6.343,8.105,31.229,2.713,48.109
2024-02-27 19:40:00,3.381,29.557,6.465,8.119,31.17,3.157,48.028
2024-02-27 19:50:00,4.566,29.518,6.472,8.119,31.128,2.801,47.969
2024-02-27 20:00:00,2.482,29.504,6.539,8.119,31.117,4.785,47.952
2024-02-27 20:10:00,3.323,29.47,6.508,8.125,31.157,3.47,48.006
2024-02-27 20:20:00,2.503,29.446,6.617,8.131,31.111,2.771,47.942
2024-02-27 20:30:00,3.285,29.342,6.572,8.13,31.032,2.928,47.829
2024-02-27 20:40:00,3.017,29.277,6.693,8.133,30.73,2.54,47.41
2024-02-27 20:50:00,2.52,29.315,6.748,8.137,30.652,5.817,47.304
2024-02-27 21:00:00,2.554,29.027,6.637,8.123,30.05,3.014,46.462
2024-02-27 21:10:00,2.432,29.122,6.623,8.123,30.123,4.676,46.566
2024-02-27 21:20:00,2.544,29.193,6.622,8.123,30.171,4.085,46.635
2024-02-27 21:30:00,2.629,29.197,6.683,8.13,30.128,12.722,46.577
2024-02-27 21:40:00,2.739,29.24,6.712,8.129,30.216,3.036,46.701
2024-02-27 21:50:00,2.403,29.325,6.672,8.129,30.32,3.073,46.847
2024-02-27 22:00:00,2.229,29.486,6.653,8.125,30.487,2.72,47.084
2024-02-27 22:10:00,2.4,29.277,6.53,8.116,30.26,5.986,46.763
2024-02-27 22:20:00,2.229,29.094,6.553,8.126,30.136,4.205,46.584
2024-02-27 22:30:00,2.066,29.118,6.534,8.128,30.196,4.994,46.667
2024-02-27 22:40:00,1.974,29.036,6.41,8.127,30.151,5.252,46.602
2024-02-27 22:50:00,1.881,28.993,6.473,8.133,30.066,6.872,46.483
2024-02-27 23:00:00,2.009,28.984,6.447,8.131,30.037,8.371,46.443
2024-02-27 23:10:00,1.846,29.0,6.466,8.133,30.151,3.825,46.6
2024-02-27 23:20:00,2.133,28.992,6.49,8.134,30.208,18.332,46.679
2024-02-27 23:30:00,2.096,28.956,6.522,8.137,30.3,6.204,46.804
2024-02-27 23:40:00,2.018,28.912,6.507,8.136,30.309,7.148,46.814
2024-02-27 23:50:00,2.181,28.887,6.516,8.135,30.367,5.029,46.894
2024-02-28 00:00:00,2.049,28.86,6.493,8.135,30.378,3.238,46.908
2024-02-28 00:10:00,2.041,28.839,6.465,8.137,30.304,5.547,46.805
2024-02-28 00:20:00,1.771,28.835,6.423,8.132,30.307,4.51,46.809
2024-02-28 00:30:00,1.989,28.765,6.437,8.132,30.319,3.473,46.823
2024-02-28 00:40:00,1.953,28.756,6.394,8.125,30.331,3.339,46.838
2024-02-28 00:50:00,1.646,28.706,6.339,8.124,30.376,3.529,46.898
2024-02-28 01:00:00,1.657,28.655,6.304,8.117,30.369,6.718,46.886
2024-02-28 01:10:00,1.837,28.603,6.33,8.12,30.376,3.08,46.894
2024-02-28 01:20:00,1.78,28.596,6.172,8.114,30.408,46.358,46.938
2024-02-28 01:30:00,1.635,28.582,6.267,8.116,30.432,3.932,46.971
2024-02-28 01:40:00,1.635,28.562,6.265,8.113,30.424,6.308,46.959
2024-02-28 01:50:00,1.938,28.496,6.265,8.122,30.45,3.554,46.992
2024-02-28 02:00:00,1.62,28.54,6.215,8.111,30.486,35.573,47.044
2024-02-28 02:10:00,1.75,28.453,6.247,8.12,30.475,4.488,47.024
2024-02-28 02:20:00,1.532,28.485,6.188,8.11,30.49,4.125,47.047
2024-02-28 02:30:00,1.506,28.457,6.252,8.117,30.565,5.757,47.149
2024-02-28 02:40:00,1.722,28.453,6.254,8.121,30.599,5.226,47.196
2024-02-28 02:50:00,1.68,28.453,6.2,8.116,30.799,4.012,47.471
2024-02-28 03:00:00,1.461,28.45,6.07,8.103,30.724,3.216,47.368
2024-02-28 03:10:00,1.584,28.439,6.053,8.102,30.815,2.822,47.492
2024-02-28 03:20:00,1.615,28.504,5.984,8.1,30.957,3.411,47.69
2024-02-28 03:30:00,1.681,28.457,5.942,8.095,31.141,3.41,47.941
2024-02-28 03:40:00,2.02,28.418,5.95,8.09,31.129,3.25,47.923
2024-02-28 03:50:00,1.455,28.378,5.905,8.087,31.183,3.494,47.996
2024-02-28 04:00:00,1.732,27.988,6.148,8.112,30.774,4.252,47.417
2024-02-28 04:10:00,1.814,27.9,6.16,8.111,30.725,3.708,47.347
2024-02-28 04:20:00,1.418,27.876,6.069,8.1,30.705,4.569,47.318
2024-02-28 04:30:00,1.527,27.849,6.092,8.103,30.722,3.619,47.34
2024-02-28 04:40:00,1.727,27.834,6.044,8.104,30.699,3.224,47.309
2024-02-28 04:50:00,1.501,27.8,6.02,8.093,30.707,4.45,47.318
2024-02-28 05:00:00,1.458,27.787,5.855,8.088,30.658,3.08,47.251
2024-02-28 05:10:00,1.405,27.792,5.962,8.093,30.678,3.296,47.279
2024-02-28 05:20:00,1.453,27.785,5.886,8.086,30.669,3.171,47.265
2024-02-28 05:30:00,1.739,27.758,5.977,8.092,30.685,5.723,47.287
2024-02-28 05:40:00,1.682,27.747,5.899,8.083,30.682,4.673,47.283
2024-02-28 05:50:00,1.506,27.53,5.97,8.077,30.389,4.544,46.871
2024-02-28 06:00:00,1.361,27.558,6.058,8.084,30.305,2.52,46.756
2024-02-28 06:10:00,1.302,27.595,5.795,8.067,30.305,4.788,46.757
2024-02-28 06:20:00,2.288,27.624,5.984,8.079,30.015,5.084,46.358
2024-02-28 06:30:00,1.983,27.469,6.037,8.091,29.792,5.78,46.044
2024-02-28 06:40:00,1.635,27.584,5.891,8.076,30.314,4.803,46.768
2024-02-28 06:50:00,2.319,27.724,6.084,8.096,29.899,3.361,46.201
2024-02-28 07:00:00,1.972,28.005,6.11,8.102,30.179,3.105,46.599
2024-02-28 07:10:00,1.816,28.069,6.2,8.111,30.124,4.455,46.525
2024-02-28 07:20:00,2.036,27.727,6.036,8.08,29.169,4.875,45.191
2024-02-28 07:30:00,1.801,27.691,6.112,8.085,29.444,3.902,45.571
2024-02-28 07:40:00,1.881,27.669,6.145,8.089,29.485,5.19,45.627
2024-02-28 07:50:00,1.715,27.624,6.231,8.093,29.374,4.994,45.471
2024-02-28 08:00:00,1.68,27.717,6.281,8.107,29.598,5.458,45.784
2024-02-28 08:10:00,1.875,27.762,6.274,8.112,29.735,4.505,45.976
2024-02-28 08:20:00,1.757,27.809,6.295,8.114,29.809,3.07,46.08
2024-02-28 08:30:00,1.67,27.831,6.327,8.113,29.926,4.523,46.243
2024-02-28 08:40:00,1.481,27.859,6.318,8.115,29.822,4.702,46.1
2024-02-28 08:50:00,1.628,27.962,6.276,8.115,29.984,5.146,46.328
2024-02-28 09:00:00,1.606,28.022,6.319,8.118,30.032,4.951,46.396
2024-02-28 09:10:00,1.359,28.027,6.296,8.122,30.365,4.229,46.856
2024-02-28 09:20:00,1.453,28.006,6.293,8.121,30.351,11.836,46.836
2024-02-28 09:30:00,1.462,28.062,6.322,8.122,30.374,3.633,46.87
2024-02-28 09:40:00,1.358,28.154,6.406,8.121,30.206,3.503,46.642
2024-02-28 09:50:00,2.066,28.005,6.32,8.121,29.946,3.537,46.278
2024-02-28 10:00:00,1.689,28.058,6.34,8.119,29.853,3.512,46.151
2024-02-28 10:10:00,1.836,28.124,6.332,8.118,29.845,4.864,46.142
2024-02-28 10:20:00,1.627,28.218,6.331,8.111,29.78,4.927,46.056
2024-02-28 10:30:00,1.824,28.238,6.428,8.119,29.686,5.462,45.927
2024-02-28 10:40:00,1.687,28.329,6.46,8.115,29.652,3.714,45.883
2024-02-28 10:50:00,1.602,28.35,6.484,8.118,29.628,4.428,45.852
2024-02-28 11:00:00,1.606,28.436,6.517,8.12,29.534,3.26,45.724
2024-02-28 11:10:00,1.856,28.48,6.566,8.121,29.611,3.305,45.832
2024-02-28 11:20:00,1.62,28.524,6.569,8.118,29.57,3.437,45.778
2024-02-28 11:30:00,1.662,28.591,6.594,8.122,29.625,5.48,45.857
2024-02-28 11:40:00,1.425,28.692,6.574,8.111,29.562,5.248,45.773
2024-02-28 11:50:00,1.573,28.76,6.62,8.117,29.679,5.776,45.938
2024-02-28 12:00:00,1.506,28.809,6.647,8.118,29.68,3.378,45.942
2024-02-28 12:10:00,1.399,28.816,6.62,8.113,29.75,2.927,46.039
2024-02-28 12:20:00,1.814,28.852,6.679,8.12,29.756,4.308,46.049
2024-02-28 12:30:00,1.46,28.872,6.647,8.113,29.853,3.197,46.184
2024-02-28 12:40:00,1.474,28.871,6.658,8.115,29.92,2.953,46.275
2024-02-28 12:50:00,1.061,28.936,6.646,8.107,29.939,2.488,46.305
2024-02-28 13:00:00,1.207,28.929,6.742,8.113,29.963,2.597,46.337
2024-02-28 13:10:00,1.484,28.86,6.782,8.11,29.991,2.954,46.374
2024-02-28 13:20:00,1.338,28.957,6.795,8.121,29.961,3.07,46.336
2024-02-28 13:30:00,1.771,28.971,6.887,8.127,29.967,3.346,46.344
2024-02-28 13:40:00,1.26,29.048,6.882,8.124,29.98,7.628,46.367
2024-02-28 13:50:00,1.541,29.089,6.963,8.132,30.027,3.613,46.433
2024-02-28 14:00:00,1.519,29.13,6.933,8.128,30.021,3.158,46.426
2024-02-28 14:10:00,1.608,29.125,6.935,8.128,30.073,3.157,46.498
2024-02-28 14:20:00,1.676,29.171,7.006,8.132,30.066,4.632,46.49
2024-02-28 14:30:00,1.51,29.235,6.978,8.13,30.047,4.752,46.467
2024-02-28 14:40:00,1.718,29.29,7.007,8.127,30.034,5.572,46.451
2024-02-28 14:50:00,1.706,29.345,7.028,8.131,30.033,5.506,46.451
2024-02-28 15:00:00,1.318,29.385,6.955,8.121,29.911,4.572,46.285
2024-02-28 15:10:00,1.58,29.425,7.052,8.13,30.028,2.651,46.449
2024-02-28 15:20:00,1.703,29.441,7.098,8.136,30.014,2.921,46.43
2024-02-28 15:30:00,1.988,29.463,7.17,8.139,30.11,2.689,46.563
2024-02-28 15:40:00,1.654,29.471,7.133,8.138,30.132,3.063,46.593
2024-02-28 15:50:00,1.748,29.48,7.146,8.136,30.16,2.764,46.633
2024-02-28 16:00:00,1.695,29.493,7.227,8.138,30.152,4.089,46.622
2024-02-28 16:10:00,1.79,29.499,7.12,8.135,30.221,2.576,46.718
2024-02-28 16:20:00,1.811,29.496,7.151,8.129,30.192,2.319,46.678
2024-02-28 16:30:00,1.543,29.478,7.082,8.129,30.221,2.477,46.718
2024-02-28 16:40:00,1.87,29.469,7.189,8.138,30.238,3.336,46.739
2024-02-28 16:50:00,1.817,29.447,7.106,8.129,30.273,3.99,46.787
2024-02-28 17:00:00,1.518,29.441,7.175,8.126,30.24,4.552,46.742
2024-02-28 17:10:00,1.604,29.423,7.027,8.118,30.292,3.952,46.812
2024-02-28 17:20:00,1.812,29.396,7.187,8.126,30.266,3.944,46.776
2024-02-28 17:30:00,2.057,29.377,7.163,8.128,30.337,4.133,46.873
2024-02-28 17:40:00,1.612,29.352,7.067,8.126,30.335,3.597,46.868
2024-02-28 17:50:00,1.84,29.329,7.037,8.118,30.414,4.063,46.977
2024-02-28 18:00:00,2.018,29.307,7.051,8.106,30.391,4.384,46.945
2024-02-28 18:10:00,2.3,29.298,7.125,8.117,30.444,4.329,47.017
2024-02-28 18:20:00,2.344,29.252,6.672,8.099,30.435,4.01,47.002
2024-02-28 18:30:00,2.297,29.211,6.964,8.115,30.478,4.009,47.06
2024-02-28 18:40:00,1.861,29.142,6.908,8.102,30.445,6.477,47.011
2024-02-28 18:50:00,2.196,29.143,6.966,8.12,30.506,7.551,47.096
2024-02-28 19:00:00,2.503,29.123,6.914,8.114,30.492,11.063,47.075
2024-02-28 19:10:00,2.926,29.073,6.999,8.123,30.584,3.763,47.201
2024-02-28 19:20:00,2.611,28.949,6.93,8.122,30.514,3.835,47.099
2024-02-28 19:30:00,2.044,29.03,6.818,8.116,30.508,3.478,47.094
2024-02-28 19:40:00,2.081,28.946,6.932,8.122,30.443,3.633,47.001
2024-02-28 19:50:00,2.521,28.903,6.922,8.122,30.529,5.695,47.118
2024-02-28 20:00:00,2.534,28.891,6.963,8.133,30.491,3.864,47.065
2024-02-28 20:10:00,2.492,28.907,6.979,8.128,30.528,3.138,47.116
2024-02-28 20:20:00,2.498,28.825,6.91,8.132,30.467,4.294,47.029
2024-02-28 20:30:00,2.617,28.752,6.984,8.137,30.442,4.16,46.992
2024-02-28 20:40:00,2.253,28.714,6.888,8.128,30.372,3.733,46.894
2024-02-28 20:50:00,2.06,28.636,6.796,8.125,30.295,3.666,46.784
2024-02-28 21:00:00,2.452,28.665,6.804,8.134,30.315,3.453,46.812
2024-02-28 21:10:00,2.455,29.116,6.988,8.144,30.563,13.317,47.174
2024-02-28 21:20:00,2.39,28.996,6.9,8.135,30.383,3.872,46.92
2024-02-28 21:30:00,2.393,28.881,7.06,8.147,30.338,4.082,46.853
2024-02-28 21:40:00,2.401,28.84,6.936,8.147,30.218,14.938,46.686
2024-02-28 21:50:00,2.375,28.814,6.966,8.146,30.189,6.53,46.645
2024-02-28 22:00:00,2.227,28.792,6.98,8.149,30.159,7.67,46.602
2024-02-28 22:10:00,2.137,28.814,6.971,8.142,30.172,6.641,46.621
2024-02-28 22:20:00,2.027,28.772,6.991,8.144,30.176,5.136,46.626
2024-02-28 22:30:00,1.798,28.732,6.939,8.135,30.19,5.047,46.644
2024-02-28 22:40:00,2.563,28.752,6.971,8.15,29.902,3.929,46.246
2024-02-28 22:50:00,2.885,28.671,6.922,8.148,29.643,4.934,45.885
2024-02-28 23:00:00,3.03,28.708,6.894,8.145,29.467,4.397,45.642
2024-02-28 23:10:00,2.858,28.512,6.724,8.139,29.267,12.429,45.357
2024-02-28 23:20:00,2.842,28.469,6.747,8.13,29.224,11.638,45.296
2024-02-28 23:30:00,1.899,28.558,6.539,8.108,29.341,12.005,45.462
2024-02-28 23:40:00,1.845,28.769,6.349,8.097,29.592,17.257,45.818
2024-02-28 23:50:00,1.757,28.819,6.329,8.112,29.66,9.192,45.914
2024-02-29 00:00:00,1.424,28.998,6.4,8.095,29.947,8.387,46.319
2024-02-29 00:10:00,1.485,29.09,6.377,8.086,30.208,9.314,46.682
2024-02-29 00:20:00,1.104,29.109,6.551,8.069,30.226,11.442,46.708
2024-02-29 00:30:00,1.272,29.14,6.201,8.062,30.286,8.85,46.793
2024-02-29 00:40:00,1.348,29.169,6.348,8.053,30.261,8.796,46.759
2024-02-29 00:50:00,1.066,29.163,5.892,8.034,30.325,17.782,46.847
2024-02-29 01:00:00,1.62,29.145,6.133,8.063,30.327,2.793,46.85
2024-02-29 01:10:00,1.29,29.033,6.325,8.065,30.386,12.842,46.926
2024-02-29 01:20:00,1.459,28.973,6.19,8.078,30.38,7.308,46.915
2024-02-29 01:30:00,1.307,28.947,6.518,8.079,30.33,3.309,46.845
2024-02-29 01:40:00,1.354,29.008,6.583,8.108,30.448,4.089,47.01
2024-02-29 01:50:00,1.22,28.904,6.414,8.095,30.293,3.113,46.792
2024-02-29 02:00:00,1.639,28.834,6.025,8.102,30.235,4.254,46.709
2024-02-29 02:10:00,1.178,28.753,6.24,8.092,30.202,3.357,46.661
2024-02-29 02:20:00,1.236,28.552,6.133,8.101,30.054,2.817,46.448
2024-02-29 02:30:00,1.091,28.13,6.14,8.071,29.725,4.341,45.976
2024-02-29 02:40:00,1.079,28.126,5.714,8.065,29.69,2.946,45.928
2024-02-29 02:50:00,1.176,27.937,6.073,8.062,29.583,7.878,45.773
2024-02-29 03:00:00,1.008,27.923,6.054,8.056,29.517,5.117,45.681
2024-02-29 03:10:00,1.448,27.928,6.211,8.066,29.576,6.094,45.762
2024-02-29 03:20:00,1.373,27.975,6.203,8.081,29.622,16.991,45.828
2024-02-29 03:30:00,0.987,27.877,5.786,8.046,29.569,9.964,45.752
2024-02-29 03:40:00,1.193,27.818,5.816,8.051,29.488,21.482,45.637
2024-02-29 03:50:00,1.516,27.825,5.837,8.068,29.527,15.544,45.691
2024-02-29 04:00:00,1.433,27.801,5.865,8.092,29.489,22.77,45.637
2024-02-29 04:10:00,1.422,27.822,5.735,8.074,29.517,5.725,45.677
2024-02-29 04:20:00,1.344,27.765,6.103,8.099,29.489,11.002,45.635
2024-02-29 04:30:00,1.799,27.749,5.924,8.091,29.478,9.711,45.62
2024-02-29 04:40:00,1.186,27.643,5.951,8.08,29.386,8.019,45.488
2024-02-29 04:50:00,1.582,27.896,6.119,8.096,29.912,3.265,46.226
2024-02-29 05:00:00,1.583,28.009,6.238,8.111,29.851,3.125,46.146
2024-02-29 05:10:00,1.966,27.956,6.313,8.112,29.866,6.507,46.164
2024-02-29 05:20:00,1.537,27.864,6.317,8.115,29.732,23.264,45.976
2024-02-29 05:30:00,2.11,27.576,6.31,8.116,29.561,3.466,45.729
2024-02-29 05:40:00,2.065,27.489,6.236,8.108,29.379,6.254,45.473
2024-02-29 05:50:00,1.958,27.431,6.172,8.105,29.489,5.748,45.624
2024-02-29 06:00:00,1.855,27.373,6.223,8.105,29.475,8.3,45.602
2024-02-29 06:10:00,1.737,27.312,6.059,8.097,29.489,4.478,45.619
2024-02-29 06:20:00,1.834,27.286,6.088,8.099,29.486,4.152,45.613
2024-02-29 06:30:00,1.742,27.229,6.108,8.108,29.474,3.527,45.595
2024-02-29 06:40:00,1.702,27.232,6.431,8.119,29.465,3.264,45.583
2024-02-29 06:50:00,1.814,27.335,6.443,8.119,29.655,3.524,45.85
2024-02-29 07:00:00,1.401,27.344,6.043,8.094,29.655,3.181,45.85
2024-02-29 07:10:00,1.871,27.305,6.528,8.126,29.687,3.489,45.892
2024-02-29 07:20:00,1.461,27.317,6.405,8.107,29.686,3.349,45.891
2024-02-29 07:30:00,1.361,27.342,6.286,8.113,29.626,4.512,45.81
2024-02-29 07:40:00,1.211,27.351,6.369,8.098,29.566,3.973,45.727
2024-02-29 07:50:00,1.101,27.425,6.171,8.09,29.586,4.169,45.757
2024-02-29 08:00:00,0.952,27.439,6.384,8.091,29.556,2.86,45.716
2024-02-29 08:10:00,1.309,27.455,6.418,8.109,29.605,3.03,45.785
2024-02-29 08:20:00,1.767,27.573,6.268,8.089,29.596,2.974,45.776
2024-02-29 08:30:00,0.94,27.591,6.263,8.088,29.714,3.329,45.94
2024-02-29 08:40:00,0.988,27.643,6.182,8.079,29.712,3.404,45.94
2024-02-29 08:50:00,1.027,27.772,6.337,8.092,29.617,4.118,45.814
2024-02-29 09:00:00,0.982,27.734,6.665,8.097,29.538,4.871,45.703
2024-02-29 09:10:00,1.051,27.689,6.641,8.12,29.492,3.809,45.638
2024-02-29 09:20:00,1.717,27.848,6.508,8.105,29.556,2.898,45.732
2024-02-29 09:30:00,1.191,28.036,6.446,8.099,29.556,2.751,45.739
2024-02-29 09:40:00,0.73,28.093,6.189,8.07,29.582,2.589,45.777
2024-02-29 09:50:00,1.131,28.241,6.264,8.079,29.692,3.375,45.936
2024-02-29 10:00:00,0.601,28.356,6.417,8.075,29.642,4.251,45.87
2024-02-29 10:10:00,1.582,28.467,6.724,8.119,29.587,3.877,45.799
2024-02-29 10:20:00,2.407,29.238,6.665,8.114,28.995,6.348,45.01
2024-02-29 10:30:00,2.307,29.157,6.681,8.101,29.128,4.04,45.19
2024-02-29 10:40:00,2.918,29.266,6.75,8.112,28.856,4.428,44.817
2024-02-29 10:50:00,2.74,29.291,6.793,8.113,28.853,4.17,44.814
2024-02-29 11:00:00,1.836,29.203,6.721,8.092,29.129,4.13,45.194
2024-02-29 11:10:00,1.338,29.204,6.76,8.106,29.257,4.193,45.372
2024-02-29 11:20:00,1.682,29.217,6.754,8.105,29.36,3.784,45.515
2024-02-29 11:30:00,1.449,29.183,6.71,8.098,29.644,4.487,45.907
2024-02-29 11:40:00,1.824,29.226,6.837,8.109,29.609,5.727,45.86
2024-02-29 11:50:00,1.429,29.262,6.808,8.103,29.751,4.702,46.058
2024-02-29 12:00:00,1.463,29.236,6.76,8.118,29.982,3.779,46.377
2024-02-29 12:10:00,1.199,29.318,6.765,8.109,29.998,2.846,46.403
2024-02-29 12:20:00,1.339,29.492,6.827,8.102,29.882,2.595,46.25
2024-02-29 12:30:00,1.391,29.499,6.824,8.109,29.985,2.463,46.392
2024-02-29 12:40:00,0.938,29.55,6.768,8.088,29.976,2.302,46.382
2024-02-29 12:50:00,1.128,29.431,6.822,8.114,30.19,2.439,46.672
2024-02-29 13:00:00,1.485,29.465,6.913,8.116,30.203,2.528,46.692
2024-02-29 13:10:00,1.242,29.401,6.82,8.11,30.346,2.471,46.886
2024-02-29 13:20:00,0.976,29.532,6.838,8.098,30.26,2.888,46.774
2024-02-29 13:30:00,1.547,29.481,6.795,8.113,30.316,2.545,46.848
2024-02-29 13:40:00,1.396,29.408,6.79,8.11,30.238,2.458,46.738
2024-02-29 13:50:00,0.94,29.511,6.707,8.1,30.252,2.558,46.761
2024-02-29 14:00:00,1.516,29.44,6.693,8.111,30.34,2.576,46.879
2024-02-29 14:10:00,1.248,29.079,6.645,8.11,30.548,2.619,47.152
2024-02-29 14:20:00,1.391,29.127,6.64,8.117,30.538,2.494,47.139
2024-02-29 14:30:00,1.242,29.66,6.647,8.101,30.446,2.94,47.036
2024-02-29 14:40:00,0.816,29.746,6.818,8.097,30.437,4.088,47.026
2024-02-29 14:50:00,0.95,29.819,6.76,8.094,30.301,3.503,46.842
2024-02-29 15:00:00,1.023,29.796,6.626,8.093,30.218,5.747,46.726
2024-02-29 15:10:00,1.577,29.847,6.828,8.085,30.351,2.793,46.912
2024-02-29 15:20:00,1.364,29.897,6.981,8.112,30.292,3.131,46.834
2024-02-29 15:30:00,1.216,29.961,7.049,8.114,30.451,3.823,47.056
2024-02-29 15:40:00,1.21,30.011,6.963,8.111,30.474,3.594,47.09
2024-02-29 15:50:00,1.657,30.087,7.213,8.113,30.42,3.892,47.018
2024-02-29 16:00:00,1.715,30.066,7.078,8.114,30.362,3.925,46.937
2024-02-29 16:10:00,1.58,30.058,6.974,8.097,30.398,3.952,46.986
2024-02-29 16:20:00,1.428,30.131,7.09,8.119,30.393,4.272,46.983
2024-02-29 16:30:00,1.817,30.111,7.18,8.121,30.599,3.959,47.266
2024-02-29 16:40:00,1.871,29.973,7.049,8.121,30.57,5.087,47.22
2024-02-29 16:50:00,1.864,29.752,6.976,8.107,30.693,4.311,47.38
2024-02-29 17:00:00,1.754,29.677,7.007,8.121,30.56,3.766,47.193
2024-02-29 17:10:00,1.337,29.687,6.836,8.091,30.577,4.204,47.217
2024-02-29 17:20:00,1.583,29.486,6.933,8.102,30.642,3.966,47.298
2024-02-29 17:30:00,1.614,29.52,6.622,8.1,30.648,4.008,47.308
2024-02-29 17:40:00,3.352,29.471,6.729,8.113,30.645,4.014,47.301
2024-02-29 17:50:00,2.112,29.331,6.695,8.112,30.746,4.198,47.434
2024-02-29 18:00:00,1.843,29.298,6.316,8.056,30.74,4.561,47.425
2024-02-29 18:10:00,1.806,29.234,6.174,8.079,30.895,3.569,47.635
2024-02-29 18:20:00,2.748,29.276,6.604,8.114,30.835,2.996,47.554
2024-02-29 18:30:00,2.161,29.17,6.223,8.085,30.998,2.749,47.774
2024-02-29 18:40:00,2.236,29.19,6.414,8.082,30.98,3.302,47.75
2024-02-29 18:50:00,1.991,29.149,6.076,8.067,30.981,2.515,47.75
2024-02-29 19:00:00,2.676,29.16,6.395,8.086,30.986,4.282,47.757
2024-02-29 19:10:00,2.901,29.139,6.033,8.093,30.945,3.641,47.7
2024-02-29 19:20:00,2.515,29.184,5.624,8.065,31.044,3.72,47.839
2024-02-29 19:30:00,2.231,29.159,5.726,8.052,31.023,2.772,47.809
2024-02-29 19:40:00,2.351,29.118,6.057,8.089,30.967,4.08,47.73
2024-02-29 19:50:00,2.02,29.127,5.903,8.066,31.019,4.896,47.801
2024-02-29 20:00:00,2.229,29.109,5.633,8.066,30.968,3.673,47.73
2024-02-29 20:10:00,20.372,29.116,5.719,8.046,31.033,2.174,47.82
2024-02-29 20:20:00,2.428,29.108,5.845,8.063,30.949,1.896,47.704
2024-02-29 20:30:00,2.264,29.078,5.774,8.062,31.036,18.901,47.822
2024-02-29 20:40:00,2.38,29.111,5.95,8.076,31.027,11.3025,47.812
2024-02-29 20:50:00,2.302,29.16,5.58,8.058,31.108,3.704,47.925
2024-02-29 21:00:00,2.388,29.155,5.959,8.087,31.107,44.332,47.924
2024-02-29 21:10:00,2.733,29.112,6.059,8.09,31.18,3.933,48.022
2024-02-29 21:20:00,2.349,28.896,6.217,8.094,30.861,3.4895,47.575
2024-02-29 21:30:00,2.3,29.117,6.226,8.097,31.004,3.046,47.781
2024-02-29 21:40:00,2.772,29.243,6.474,8.119,31.161,15.361,48.001
2024-02-29 21:50:00,2.692,29.334,6.218,8.103,31.236,4.671,48.109
2024-02-29 22:00:00,2.593,29.274,6.182,8.111,31.003,4.065,47.786
2024-02-29 22:10:00,2.126,29.015,6.576,8.129,30.817,3.669,47.519
2024-02-29 22:20:00,2.305,28.977,6.668,8.132,30.711,3.283,47.371
2024-02-29 22:30:00,2.287,28.799,6.654,8.135,30.56,3.238,47.157
2024-02-29 22:40:00,2.334,28.783,6.685,8.133,30.479,3.053,47.044
2024-02-29 22:50:00,2.313,28.917,6.687,8.138,30.627,3.307,47.254
2024-02-29 23:00:00,2.341,29.163,6.571,8.129,30.753,3.517,47.438
2024-02-29 23:10:00,2.101,29.102,6.707,8.134,30.554,3.057,47.16
2024-02-29 23:20:00,2.405,29.26,6.658,8.125,30.489,3.479,47.078
2024-02-29 23:30:00,2.076,29.309,6.695,8.126,30.443,4.498,47.016
2024-02-29 23:40:00,2.149,29.314,6.505,8.118,30.345,2.849,46.882
2024-02-29 23:50:00,2.067,29.401,6.506,8.122,30.458,4.891,47.04
2024-03-01 00:00:00,1.956,29.441,6.482,8.12,30.465,2.856,47.053
